tf	gene	link
PTBP1	chr17_+_43211894_43211922_43212205_43212394_43213021_43213045	1
PTBP1	chr17_+_43211894_43211922_43212227_43212394_43213021_43213045	1
PTBP1	chr17_+_43520130_43520267_43520751_43520879_43521369_43521565	1
PTBP1	chr17_+_44074751_44074770_44074969_44075087_44075310_44075451	1
PTBP1	chr17_+_46932067_46932199_46935029_46935169_46938599_46938704	1
PTBP1	chr17_+_47569429_47569494_47579390_47579511_47582742_47582772	1
PTBP1	chr17_+_47944616_47944715_47945559_47945612_47945861_47945989	1
PTBP1	chr17_+_48831056_48831078_48841698_48841887_48848064_48848082	1
PTBP1	chr17_+_48831056_48831078_48841698_48841887_48848064_48848082	1
PTBP1	chr17_+_50354408_50354583_50354854_50355056_50355501_50355581	1
PTBP1	chr17_+_50549043_50549186_50549286_50549487_50549985_50550115	1
PTBP1	chr17_+_50655832_50656008_50656702_50656827_50657046_50657183	1
PTBP1	chr17_+_50736960_50737026_50737287_50737479_50740306_50740345	1
PTBP1	chr17_+_50736960_50737026_50737287_50737479_50740306_50740345	1
PTBP1	chr17_+_50746619_50746702_50750501_50750641_50750747_50750852	1
PTBP1	chr17_+_50746619_50746702_50750501_50750641_50750747_50750852	1
PTBP1	chr17_+_51168242_51168343_51169937_51170049_51171487_51171744	1
PTBP1	chr17_+_51168242_51168343_51169937_51170049_51171487_51171744	1
PTBP1	chr17_+_51268837_51268904_51273362_51273450_51275866_51275991	1
PTBP1	chr17_+_59738837_59738947_59764971_59765138_59773754_59773804	1
PTBP1	chr17_+_63691733_63691862_63692242_63692419_63693549_63693874	1
PTBP1	chr17_+_63691733_63691862_63692242_63692419_63693549_63693874	1
PTBP1	chr17_+_63691733_63691862_63692242_63692419_63693549_63693874	1
PTBP1	chr17_+_63798038_63798099_63799589_63799625_63800468_63800617	1
PTBP1	chr17_+_64514248_64514358_64516723_64516828_64519321_64519436	1
PTBP1	chr17_+_64526166_64526200_64527111_64527264_64529288_64529427	1
PTBP1	chr17_+_64526166_64526200_64527111_64527264_64529288_64529427	1
PTBP1	chr17_+_67736666_67736754_67737071_67737145_67737508_67737689	1
PTBP1	chr17_+_67874920_67875020_67875556_67875744_67886128_67886316	1
PTBP1	chr17_+_67874920_67875020_67875556_67875744_67886128_67886316	1
PTBP1	chr17_+_67874920_67875020_67875556_67875744_67891844_67891962	1
PTBP1	chr17_+_67874920_67875020_67875556_67875744_67891844_67891962	1
PTBP1	chr17_+_67874920_67875020_67886128_67886316_67891844_67891962	1
PTBP1	chr17_+_67875556_67875744_67886128_67886316_67891844_67891962	1
PTBP1	chr17_+_75218293_75218306_75225103_75225237_75225342_75225464	1
PTBP1	chr17_+_75218293_75218306_75225103_75225237_75225342_75225464	1
PTBP1	chr17_+_75226108_75226157_75228166_75229131_75231340_75231423	1
PTBP1	chr17_+_75491377_75491455_75491691_75491900_75492474_75492742	1
PTBP1	chr17_+_75668516_75668625_75671816_75671863_75693440_75693482	1
PTBP1	chr17_+_75704756_75704814_75705611_75705693_75706008_75706092	1
PTBP1	chr17_+_75791771_75792019_75792313_75792478_75793443_75794124	1
PTBP1	chr17_+_76089121_76089320_76091143_76091235_76094414_76094613	1
PTBP1	chr17_+_76557733_76557857_76558374_76559043_76561288_76561398	1
PTBP1	chr17_+_77281499_77281554_77307141_77307197_77402059_77402089	1
PTBP1	chr17_+_78187401_78187433_78190970_78191060_78206911_78207052	1
PTBP1	chr17_+_78190970_78191060_78202499_78202603_78202703_78202734	1
PTBP1	chr17_+_78190970_78191060_78202499_78202603_78202703_78202734	1
PTBP1	chr17_+_78190970_78191060_78202703_78202751_78206911_78207052	1
PTBP1	chr17_+_78190970_78191060_78205946_78206050_78206911_78207052	1
PTBP1	chr17_+_78202721_78202751_78204656_78204900_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204656_78205190_78205440_78205518	1
PTBP1	chr17_+_78202721_78202751_78204656_78205190_78205440_78205518	1
PTBP1	chr17_+_78202721_78202751_78204656_78205518_78205603_78205738	1
PTBP1	chr17_+_78202721_78202751_78204656_78205518_78205603_78205738	1
PTBP1	chr17_+_78202721_78202751_78204656_78205518_78205603_78205738	1
PTBP1	chr17_+_78202721_78202751_78204656_78205518_78205603_78205738	1
PTBP1	chr17_+_78202721_78202751_78204656_78205518_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204656_78205518_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204656_78205518_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204656_78205518_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204656_78205738_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204656_78205738_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204656_78205738_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204656_78205738_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204656_78205753_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204656_78205753_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204656_78205753_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204656_78205753_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204828_78205190_78205440_78205518	1
PTBP1	chr17_+_78202721_78202751_78204828_78205518_78205603_78205738	1
PTBP1	chr17_+_78202721_78202751_78204828_78205518_78205603_78205738	1
PTBP1	chr17_+_78202721_78202751_78204828_78205518_78205603_78205738	1
PTBP1	chr17_+_78202721_78202751_78204828_78205518_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204828_78205518_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204828_78205518_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204828_78205738_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204828_78205738_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204828_78205738_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204828_78205753_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204828_78205753_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78204828_78205753_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78205440_78205518_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78205440_78205738_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78205440_78205753_78205946_78206050	1
PTBP1	chr17_+_78202721_78202751_78205946_78206050_78206911_78207052	1
PTBP1	chr17_+_78204828_78204900_78205093_78205518_78205946_78206050	1
PTBP1	chr17_+_78204828_78204900_78205093_78205518_78205946_78206050	1
PTBP1	chr17_+_78204828_78204900_78205093_78205738_78205946_78206050	1
PTBP1	chr17_+_78204828_78204900_78205093_78205738_78205946_78206050	1
PTBP1	chr17_+_78204828_78204900_78205093_78205753_78205946_78206050	1
PTBP1	chr17_+_78204828_78204900_78205093_78205753_78205946_78206050	1
PTBP1	chr17_+_78204828_78204900_78205440_78205518_78205946_78206050	1
PTBP1	chr17_+_78204828_78204900_78205440_78205738_78205946_78206050	1
PTBP1	chr17_+_78204828_78204900_78205440_78205753_78205946_78206050	1
PTBP1	chr17_+_79082029_79082063_79082727_79082877_79083020_79083123	1
PTBP1	chr17_+_79083086_79083123_79083482_79083590_79083761_79083931	1
PTBP1	chr17_+_80625691_80625793_80643728_80643810_80707841_80707999	1
PTBP1	chr17_+_80625691_80625793_80643728_80643810_80707841_80707999	1
PTBP1	chr17_+_80923490_80923673_80925370_80925480_80940496_80940601	1
PTBP1	chr17_+_81688752_81688827_81690182_81690234_81690674_81690742	1
PTBP1	chr17_+_81995992_81996065_81996420_81996846_82009037_82009191	1
PTBP1	chr17_+_81995992_81996065_81996420_81996846_82009037_82009191	1
PTBP1	chr17_+_81995992_81996065_81996420_81996846_82009037_82009191	1
PTBP1	chr17_+_81995992_81996065_81996420_81996846_82009037_82009191	1
PTBP1	chr17_+_82012231_82012283_82015075_82015356_82016476_82016527	1
PTBP1	chr17_+_82029093_82029185_82029543_82029635_82030065_82030146	1
PTBP1	chr17_+_82051929_82051964_82052256_82052459_82053274_82053366	1
PTBP1	chr17_+_82051929_82051964_82052259_82052459_82053274_82053366	1
PTBP1	chr17_+_82441165_82441266_82441800_82441889_82442177_82442352	1
PTBP1	chr17_+_82563354_82563548_82568054_82568201_82571724_82571870	1
PTBP1	chr17_+_82563354_82563548_82568054_82568201_82571724_82571870	1
PTBP1	chr17_-_4289230_4289408_4296717_4296809_4307021_4307123	1
PTBP1	chr17_-_4289230_4289408_4296717_4296814_4307021_4307123	1
PTBP1	chr17_-_5106405_5106533_5108926_5109052_5109394_5109768	1
PTBP1	chr17_-_6686097_6686338_6687529_6687666_6690779_6690884	1
PTBP1	chr17_-_6686097_6686338_6687541_6687666_6690779_6690884	1
PTBP1	chr17_-_6694097_6694197_6695726_6695941_6701004_6701126	1
PTBP1	chr17_-_6694097_6694197_6695726_6695941_6701004_6701126	1
PTBP1	chr17_-_7009796_7009889_7010059_7010137_7012196_7012331	1
PTBP1	chr17_-_7108462_7108557_7108736_7108888_7114174_7114240	1
PTBP1	chr17_-_7108462_7108557_7108757_7108888_7114117_7114310	1
PTBP1	chr17_-_7108462_7108557_7108757_7108888_7114174_7114240	1
PTBP1	chr17_-_7108462_7108557_7108772_7108888_7114117_7114310	1
PTBP1	chr17_-_7108462_7108557_7108772_7108888_7114174_7114240	1
PTBP1	chr17_-_7114174_7114310_7114615_7114811_7115054_7115522	1
PTBP1	chr17_-_7173961_7174067_7174138_7174289_7174374_7174460	1
PTBP1	chr17_-_7174424_7174460_7176830_7176901_7176981_7177046	1
PTBP1	chr17_-_7177003_7177076_7177210_7177326_7178494_7178588	1
PTBP1	chr17_-_8207738_8207840_8210177_8210249_8210530_8210559	1
PTBP1	chr17_-_15547059_15547148_15553685_15553829_15555282_15555364	1
PTBP1	chr17_-_16348616_16348685_16349024_16349333_16349931_16349956	1
PTBP1	chr17_-_19939713_19939849_19940887_19941010_19941826_19941910	1
PTBP1	chr17_-_37284838_37284970_37289418_37289528_37330173_37330335	1
PTBP1	chr17_-_39439165_39439193_39440386_39440518_39440623_39440677	1
PTBP1	chr17_-_40033345_40033456_40034916_40034972_40035117_40035349	1
PTBP1	chr17_-_41802711_41802979_41803287_41803431_41806796_41806848	1
PTBP1	chr17_-_41802711_41802979_41803287_41803431_41806796_41806848	1
PTBP1	chr17_-_41806825_41806879_41807859_41808004_41809706_41809834	1
PTBP1	chr17_-_41807859_41808004_41809706_41809834_41810863_41811034	1
PTBP1	chr17_-_41807859_41808004_41809706_41809834_41810863_41811034	1
PTBP1	chr17_-_41827426_41827626_41828790_41828952_41830801_41830880	1
PTBP1	chr17_-_41828905_41828952_41830801_41830890_41832392_41832477	1
PTBP1	chr17_-_41893033_41893174_41896620_41896649_41897749_41897839	1
PTBP1	chr17_-_41994875_41994944_41996311_41996424_41997115_41997239	1
PTBP1	chr17_-_42000557_42000570_42003359_42003557_42017340_42017345	1
PTBP1	chr17_-_42000557_42000570_42003359_42003557_42018438_42018518	1
PTBP1	chr17_-_42810860_42810928_42811655_42811797_42813948_42813989	1
PTBP1	chr17_-_42814599_42814673_42815908_42816054_42818221_42818415	1
PTBP1	chr17_-_43530122_43530181_43530666_43532939_43533187_43533330	1
PTBP1	chr17_-_43530122_43530181_43530666_43532939_43533187_43533330	1
PTBP1	chr17_-_43530122_43530181_43530666_43532939_43533187_43533330	1
PTBP1	chr17_-_43530122_43530181_43530666_43532939_43533187_43533330	1
PTBP1	chr17_-_43530122_43530181_43530666_43532939_43533187_43533330	1
PTBP1	chr17_-_43530122_43530181_43532674_43532939_43533187_43533330	1
PTBP1	chr17_-_43532930_43532939_43533187_43533348_43533859_43533982	1
PTBP1	chr17_-_43532930_43532939_43533187_43533348_43533859_43533982	1
PTBP1	chr17_-_43536426_43536479_43542971_43543046_43544975_43545011	1
PTBP1	chr17_-_43536426_43536479_43544975_43545022_43545274_43545367	1
PTBP1	chr17_-_43545274_43545367_43545558_43545668_43546185_43546323	1
PTBP1	chr17_-_44852409_44852562_44853296_44853390_44853517_44853635	1
PTBP1	chr17_-_44886663_44886750_44894417_44894525_44899369_44899403	1
PTBP1	chr17_-_47828501_47828670_47829139_47829236_47831460_47831534	1
PTBP1	chr17_-_47891229_47891581_47893900_47893958_47895703_47895796	1
PTBP1	chr17_-_49622733_49622876_49668027_49668078_49677933_49678000	1
PTBP1	chr17_-_50139460_50139581_50140093_50140228_50141269_50141373	1
PTBP1	chr17_-_55403767_55403868_55404455_55404547_55407746_55407815	1
PTBP1	chr17_-_63752780_63752799_63754433_63754518_63756240_63756350	1
PTBP1	chr17_-_64503983_64504116_64504222_64504318_64504677_64504842	1
PTBP1	chr17_-_65536320_65536553_65536869_65537063_65537324_65537835	1
PTBP1	chr17_-_65536320_65536553_65536869_65537063_65537324_65537835	1
PTBP1	chr17_-_66212039_66212188_66214453_66214650_66216788_66216964	1
PTBP1	chr17_-_66214453_66214650_66216788_66216967_66220554_66220630	1
PTBP1	chr17_-_66216791_66216967_66220554_66220742_66223698_66223773	1
PTBP1	chr17_-_66226028_66226124_66228020_66228196_66229316_66229358	1
PTBP1	chr17_-_66226028_66226124_66228020_66228196_66229316_66229358	1
PTBP1	chr17_-_66226028_66226124_66228020_66228196_66229316_66229358	1
PTBP1	chr17_-_68539885_68539966_68540547_68540723_68540849_68540958	1
PTBP1	chr17_-_75039209_75039271_75040092_75040163_75042181_75042277	1
PTBP1	chr17_-_75849604_75849739_75851568_75851676_75855239_75855306	1
PTBP1	chr17_-_75942878_75943213_75946707_75946795_75948251_75948457	1
PTBP1	chr17_-_75957515_75957566_75960215_75960375_75973625_75973785	1
PTBP1	chr17_-_75957515_75957566_75960215_75960375_75978534_75978693	1
PTBP1	chr17_-_75957515_75957566_75973625_75973785_75978534_75978693	1
PTBP1	chr17_-_75960215_75960375_75973625_75973785_75978534_75978693	1
PTBP1	chr17_-_76089175_76089320_76090329_76091235_76094414_76094581	1
PTBP1	chr17_-_76089175_76089320_76090329_76091235_76094414_76094581	1
PTBP1	chr17_-_76089175_76089320_76090329_76091235_76094414_76094581	1
PTBP1	chr17_-_76089175_76089320_76090329_76091235_76094414_76094581	1
PTBP1	chr17_-_76089175_76089320_76091143_76091235_76094414_76094489	1
PTBP1	chr17_-_76332287_76332435_76344671_76344737_76348529_76348581	1
PTBP1	chr17_-_78119297_78119392_78120653_78120832_78121013_78121164	1
PTBP1	chr17_-_78119297_78119392_78120653_78120832_78121013_78121164	1
PTBP1	chr17_-_78692417_78692493_78696007_78696009_78698269_78698380	1
PTBP1	chr17_-_78972557_78972704_78972970_78973222_78974688_78974772	1
PTBP1	chr17_-_78972557_78972704_78972970_78973222_78974688_78974772	1
PTBP1	chr17_-_78974688_78974819_78975965_78976156_78977140_78977214	1
PTBP1	chr17_-_78974688_78974819_78975965_78976156_78977140_78977214	1
PTBP1	chr17_-_81845669_81845742_81845871_81845991_81846429_81846629	1
PTBP1	chr17_-_81845669_81845742_81845871_81845991_81846429_81846629	1
PTBP1	chr17_-_81906760_81906898_81906983_81907257_81907554_81907598	1
PTBP1	chr17_-_81934446_81934489_81934653_81934745_81934926_81935144	1
PTBP1	chr17_-_81956883_81957074_81957806_81957908_81958335_81958393	1
PTBP1	chr17_-_82249489_82249602_82249698_82250179_82251379_82251414	1
PTBP1	chr17_-_82249489_82249602_82249698_82250179_82251379_82251414	1
PTBP1	chr17_-_82249489_82249602_82249698_82250179_82251379_82251414	1
PTBP1	chr17_-_82255438_82255577_82265686_82265796_82273306_82273369	1
PTBP1	chr17_-_82446623_82446696_82447580_82447621_82449170_82449292	1
PTBP1	chr17_-_82447580_82447621_82449170_82449292_82450700_82450717	1
PTBP1	chr17_-_82449174_82449292_82449431_82449956_82450700_82450717	1
PTBP1	chr17_-_82449174_82449292_82449431_82449956_82450700_82450717	1
PTBP1	chr17_-_82449174_82449292_82449431_82449956_82450700_82450717	1
PTBP1	chr18_+_2772296_2772372_2775734_2775924_2777806_2777915	1
PTBP1	chr18_+_3594127_3594240_3594420_3594484_3596579_3596675	1
PTBP1	chr18_+_5238912_5239049_5240648_5241889_5243594_5243784	1
PTBP1	chr18_+_8247874_8247919_8253227_8253414_8296368_8296455	1
PTBP1	chr18_+_31592896_31593026_31595120_31595255_31598568_31598817	1
PTBP1	chr18_+_31592896_31593026_31595120_31595255_31598568_31598817	1
PTBP1	chr18_+_34679537_34679592_34683482_34683694_34755976_34756032	1
PTBP1	chr18_+_36146250_36146381_36154850_36154999_36156466_36156654	1
PTBP1	chr18_+_36167156_36167222_36170063_36170196_36171047_36171160	1
PTBP1	chr18_+_41955262_41955359_41957570_41957758_41962489_41962632	1
PTBP1	chr18_-_694248_694334_697240_697355_706470_706578	1
PTBP1	chr18_-_2927722_2927811_2928591_2928660_2929065_2929158	1
PTBP1	chr18_-_6244567_6244588_6263947_6264038_6301903_6301957	1
PTBP1	chr18_-_23544960_23545149_23548006_23548108_23551627_23551727	1
PTBP1	chr18_-_50269738_50269818_50271469_50271540_50272677_50272738	1
PTBP1	chr18_-_74253554_74253665_74255741_74255775_74260915_74260944	1
PTBP1	chr19_+_805013_805187_805492_805569_806408_806556	1
PTBP1	chr19_+_1032559_1032696_1036130_1036246_1036416_1036472	1
PTBP1	chr19_+_1105658_1105809_1106181_1106266_1106400_1106443	1
PTBP1	chr19_+_1105658_1105809_1106242_1106266_1106400_1106443	1
PTBP1	chr19_+_1358394_1358464_1358588_1358693_1360136_1360606	1
PTBP1	chr19_+_1358394_1358464_1358588_1358700_1360136_1360606	1
PTBP1	chr19_+_1422348_1422396_1423420_1425960_1428842_1428903	1
PTBP1	chr19_+_1422348_1422396_1423420_1425960_1428842_1428903	1
PTBP1	chr19_+_1422348_1422396_1423420_1425960_1428842_1428903	1
PTBP1	chr19_+_1422348_1422396_1423420_1425960_1428842_1428903	1
PTBP1	chr19_+_1422348_1422396_1423420_1425960_1428842_1428903	1
PTBP1	chr19_+_1422348_1422396_1423420_1425960_1428842_1428903	1
PTBP1	chr19_+_1422348_1422396_1423420_1425960_1428842_1428903	1
PTBP1	chr19_+_1918127_1918283_1918889_1918990_1923070_1923187	1
PTBP1	chr19_+_1918127_1918283_1918889_1918990_1923070_1923187	1
PTBP1	chr19_+_5110622_5110818_5119118_5119219_5119653_5119682	1
PTBP1	chr19_+_8256949_8257077_8257879_8257985_8261688_8261779	1
PTBP1	chr19_+_8455405_8455574_8462529_8462581_8463497_8463504	1
PTBP1	chr19_+_10679816_10679927_10680346_10680443_10681019_10681028	1
PTBP1	chr19_+_10683917_10683970_10687346_10687708_10688550_10688678	1
PTBP1	chr19_+_10687346_10687708_10688550_10688678_10689179_10689312	1
PTBP1	chr19_+_10687346_10687708_10688550_10688678_10689179_10689312	1
PTBP1	chr19_+_10921050_10921127_10921375_10921443_10921615_10921900	1
PTBP1	chr19_+_11102664_11102786_11105220_11105600_11106565_11106687	1
PTBP1	chr19_+_11116094_11116212_11116859_11116998_11120092_11120233	1
PTBP1	chr19_+_11116094_11116212_11116859_11116998_11120092_11120233	1
PTBP1	chr19_+_11123174_11123344_11128008_11128085_11129513_11129670	1
PTBP1	chr19_+_11447565_11447618_11447693_11447789_11448222_11448291	1
PTBP1	chr19_+_13774567_13774574_13774652_13774707_13778052_13778207	1
PTBP1	chr19_+_15397656_15397855_15398630_15398766_15399302_15399410	1
PTBP1	chr19_+_17227158_17227199_17227840_17228005_17228256_17228309	1
PTBP1	chr19_+_34396301_34396430_34396581_34396657_34399207_34399335	1
PTBP1	chr19_+_34428484_34428570_34430576_34430659_34431861_34431931	1
PTBP1	chr19_+_34454444_34454556_34458769_34458924_34460470_34460566	1
PTBP1	chr19_+_35010284_35010379_35010516_35010655_35011474_35011554	1
PTBP1	chr19_+_35010284_35010379_35010516_35010655_35011474_35011554	1
PTBP1	chr19_+_35041767_35041872_35042171_35042522_35049290_35049391	1
PTBP1	chr19_+_35041767_35041872_35042171_35042522_35049290_35049391	1
PTBP1	chr19_+_35041767_35041872_35042261_35042522_35049290_35049391	1
PTBP1	chr19_+_35041767_35041872_35042308_35042522_35049290_35049391	1
PTBP1	chr19_+_35041767_35041872_35042453_35042522_35049290_35049391	1
PTBP1	chr19_+_35059673_35059802_35059874_35059996_35060129_35060169	1
PTBP1	chr19_+_35060347_35060512_35060627_35060817_35065250_35065345	1
PTBP1	chr19_+_35250315_35250659_35258945_35259064_35266359_35266532	1
PTBP1	chr19_+_35258945_35259064_35262546_35262692_35266359_35266532	1
PTBP1	chr19_+_35648323_35648403_35651233_35651349_35654571_35654626	1
PTBP1	chr19_+_35651245_35651349_35654571_35654671_35658594_35658726	1
PTBP1	chr19_+_38619211_38619327_38620337_38620435_38624077_38624197	1
PTBP1	chr19_+_39445882_39445965_39453356_39453521_39457675_39457740	1
PTBP1	chr19_+_41303972_41304261_41305646_41305867_41306449_41306925	1
PTBP1	chr19_+_41303972_41304261_41305676_41305867_41306449_41306925	1
PTBP1	chr19_+_44657762_44657910_44658742_44658900_44661292_44661323	1
PTBP1	chr19_+_44901214_44901310_44901388_44901452_44903030_44903132	1
PTBP1	chr19_+_44905796_44905841_44906587_44906667_44907760_44907952	1
